Date,State,Town,Longitude,Latitude,Sighting
07/31/22,TN,Crossville,-85,36.1,1
07/31/22,IL,Monmouth,-90.6,41,1
07/31/22,RI,Barrington,-71.3,41.7,3
07/31/22,OH,Lyndhurst,-81.5,41.5,4
07/31/22,IA,Cedar Falls,-92.5,42.5,1
07/31/22,WI,West Prairie,-91.5,44.1,5
07/31/22,MA,Danvers,-70.9,42.6,3
07/31/22,PA,Warminster,-75.1,40.2,2
07/31/22,MA,Melrose,-71.1,42.5,1
07/31/22,VT,Middlesex,-72.6,44.3,1
07/31/22,MA,Plymouth,-70.7,41.9,2
07/31/22,NY,Homer,-76.2,42.7,5
07/31/22,MO,Springfield,-93.3,37.2,2
07/31/22,MN,Lake Park,-96.1,46.7,1
07/31/22,RI,Burrillville,-71.7,42,5
07/31/22,ON,Windsor,-83.1,42.2,2
07/31/22,PA,Yostville,-75.5,41.3,10
07/31/22,MA,Pittsfield,-73.3,42.4,2
07/31/22,WI,Waunakee,-89.4,43.2,1
07/31/22,WI,St Croix Falls,-92.7,45.5,2
07/31/22,WI,Fond du Lac,-88.4,43.8,4
07/31/22,MI,Dryden,-83.1,42.9,4
07/31/22,NS,Windsor Junction,-63.6,44.8,3
07/31/22,OH,Doylestown,-81.7,41,1
07/31/22,BC,Chilliwack,-121.9,49.2,2
07/31/22,ON,Wheatley,-82.4,42.1,1
07/31/22,GA,Atlanta,-84.5,33.7,1
07/31/22,IL,Rochester,-89.5,39.7,1
07/31/22,KY,Finchville,-85.3,38.2,2
07/31/22,OH,Kalida,-84.2,41,2
07/31/22,IN,Cortland,-86,39,22
07/31/22,NJ,Bridgewater Township,-74.6,40.6,1
07/31/22,NB,Moncton Parish,-65,46,1
07/31/22,WI,Appleton,-88.4,44.4,5
07/31/22,MA,Swampscott,-70.9,42.5,5
07/31/22,NY,Tupper Lake,-74.5,44.2,7
07/31/22,FL,Holiday,-82.8,28.2,1
07/31/22,MA,Bourne,-70.6,41.7,1
07/31/22,MA,Swampscott,-70.9,42.5,1
07/31/22,MA,West Tisbury,-70.7,41.4,5
07/31/22,IL,Crystal Lake,-88.3,42.2,3
07/31/22,ON,Halton Hills,-79.9,43.7,1
07/31/22,ON,Toronto,-79.6,43.6,1
07/31/22,IA,Marion,-91.5,42,2
07/31/22,MI,East Lansing,-84.5,42.7,1
07/31/22,WI,Star Prairie,-92.6,45.2,1
07/31/22,MA,Harwich,-70.1,41.7,1
07/31/22,ON,Halton Hills,-79.9,43.7,1
07/31/22,ON,Terra Cotta,-80,43.8,1
07/31/22,PA,Harmony,-80.1,40.8,5
07/31/22,PA,Harmony,-80.1,40.8,1
07/31/22,MA,Sandwich,-70.5,41.7,3
07/31/22,MI,Oscoda,-83.4,44.5,3
07/31/22,CO,Littleton,-105,39.5,1
07/31/22,NV,Reno,-119.8,39.5,3
07/31/22,IL,Hinsdale,-87.9,41.8,1
07/31/22,IL,Oak Lawn,-87.8,41.7,1
07/31/22,NY,North Babylon,-73.3,40.7,1
07/31/22,WI,Mosinee,-89.7,44.8,1
07/31/22,MA,Hanover,-70.9,42.1,1
07/31/22,NY,Monroe,-74.2,41.3,1
07/31/22,CA,Colfax,-120.9,39.1,1
07/31/22,VA,Rocky Mount,-80,37,1
07/31/22,IL,Coal Valley,-90.5,41.4,1
07/31/22,IA,Sioux City,-96.4,42.6,1
07/31/22,CA,Livermore,-121.6,37.6,1
07/31/22,LA,Baton Rouge,-91.1,30.4,1
07/31/22,OH,Columbus,-83.1,40.1,1
07/31/22,GUA,AcÃ¡mbaro,-100.7,20,2
07/31/22,MA,Swampscott,-70.9,42.5,1
07/31/22,WI,Green Bay,-88,44.5,1
07/31/22,IN,Hammond,-87.5,41.6,5
07/31/22,DE,Newark,-75.7,39.7,1
07/31/22,MT,Jordan,-107.1,47.5,1
07/31/22,WI,Portage,-89.4,43.5,1
07/31/22,IL,Johnsburg,-88.2,42.4,1
07/31/22,ON,Owen Sound,-80.9,44.6,14
07/31/22,IL,Chicago,-87.7,42,1
07/31/22,MT,Glasgow,-107.3,47.7,1
07/31/22,CA,San Pablo,-122.3,38,1
07/31/22,NY,Rensselaer Falls,-75.3,44.6,1
07/31/22,MO,St. Louis,-90.3,38.6,5
07/31/22,IN,Hammond,-87.5,41.6,1
07/31/22,CO,Boulder,-105.2,40,1
07/31/22,TX,Houston,-95.4,29.7,2
07/31/22,SD,Sioux Falls,-96.8,43.5,1
07/31/22,NY,Schenectady,-73.9,42.8,1
