Date,State,Town,Longitude,Latitude,Sighting
07/31/23,NH,Concord,-71.6,43.2,1
07/31/23,CO,Aurora,-104.7,39.6,3
07/31/23,MI,Kalamazoo,-85.7,42.2,5
07/31/23,OH,Elyria,-82.1,41.3,1
07/31/23,KS,Shawnee,-94.7,39,1
07/31/23,IL,Chicago,-87.5,41.7,37
07/31/23,PA,Homer City,-79.2,40.5,1
07/31/23,NJ,Verona,-74.3,40.8,5
07/31/23,VA,Chincoteague,-75.3,37.9,1
07/31/23,IA,Perry,-94.2,41.9,27
07/31/23,IL,Chicago,-87.7,41.8,1
07/31/23,SD,Buffalo,-103.5,45.6,1
07/31/23,PA,Connellsville,-79.6,40,1
07/31/23,OH,Painesville,-81.3,41.8,6
07/31/23,IL,Rockford,-89.2,42.2,17
07/31/23,MN,Minneapolis,-93.3,44.9,2
07/31/23,IN,Hammond,-87.5,41.6,4
07/31/23,PA,Reading,-76,40.3,1
07/31/23,ON,Richmond Hill,-79.4,43.9,1
07/30/23,NJ,Hackettstown,-74.8,40.9,3
07/30/23,NJ,Mt Olive,-74.8,40.9,3
07/30/23,NE,Creighton,-97.9,42.5,1
07/30/23,NY,Congers,-73.9,41.1,1
07/30/23,MI,Charlotte,-84.8,42.6,1
07/30/23,ON,Hamilton,-79.9,43.2,1
07/30/23,NJ,Glen Ridge,-74.2,40.8,1
07/30/23,CO,Broomfield,-105,39.9,1
07/30/23,UT,Salt Lake City,-111.9,40.8,1
07/30/23,IA,Winterset,-94,41.4,5
07/30/23,MI,Ypsilanti,-83.7,42.2,8
07/30/23,WI,Wausau,-89.7,45,1
07/30/23,OH,Springboro,-84.2,39.6,1
07/30/23,OH,Lyndhurst,-81.5,41.5,2
07/30/23,MN,Mora,-93.2,45.9,1
07/30/23,IA,Grinnell,-92.7,41.7,1
07/30/23,NY,Pittsford,-77.5,43.1,1
07/30/23,MI,Charlotte,-84.8,42.6,1
07/30/23,CT,Darien,-73.5,41.1,4
07/30/23,CT,Darien,-73.5,41.1,1
07/30/23,ND,Washburn,-101.1,47.3,1
07/30/23,ON,Niagara-on-the-Lake,-79.2,43.2,2
07/30/23,OH,North Canton,-81.4,40.9,1
07/30/23,CA,Alhambra,-118.1,34.1,3
07/30/23,OH,Medina,-81.9,41.2,1
07/30/23,MN,Duluth,-92.1,46.8,3
07/30/23,PA,Bellefonte,-77.8,40.9,1
07/30/23,FL,West Palm Beach,-80,26.8,1
07/30/23,WI,East Troy,-88.4,42.8,1
07/30/23,IL,Lynn Center,-90.3,41.2,1
07/30/23,MO,O'Fallon,-90.7,38.8,1
07/30/23,MI,St Clair Shores,-82.9,42.5,1
