Date,State,Town,Longitude,Latitude,Sighting
07/31/22,MI,Warren,-83,42.5,1
07/31/22,OK,Lenapah,-95.6,36.9,1
07/31/22,IL,Urbana,-88.2,40.1,1
07/31/22,ME,Bowdoin,-70,44,1
07/31/22,TX,Dublin,-98.4,32.1,1
07/31/22,MI,Caledonia,-85.5,42.8,1
07/31/22,NH,Hillsboro,-71.9,43.1,1
07/31/22,NE,Creighton,-97.9,42.5,1
07/31/22,MD,Mt Airy,-77.1,39.4,1
07/31/22,MD,Mt Airy,-77.1,39.4,1
07/31/22,NC,Charlotte,-80.8,35.1,1
07/31/22,MA,Westminster,-71.9,42.6,1
07/31/22,MD,Mt Airy,-77.2,39.4,1
07/31/22,PA,Benton,-76.3,41.2,1
07/31/22,ON,Hamilton,-79.9,43.2,1
07/31/22,ON,Hamilton,-79.9,43.2,1
07/31/22,ON,Dwight,-79,45.3,1
07/31/22,CA,Castro Valley,-122.1,37.7,1
07/31/22,MA,Springfield,-72.6,42.1,1
07/31/22,MI,Grant Township,-87.9,47.4,1
07/31/22,MI,Grant Township,-87.9,47.4,1
07/31/22,MI,Moran Township,-85,46,1
07/31/22,MA,Lunenburg,-71.7,42.6,1
07/31/22,ID,Fish Haven,-111.4,42,1
07/31/22,NJ,Lawrence Township,-74.7,40.3,1
07/31/22,NH,Durham,-70.9,43.1,1
07/31/22,OH,Miamisburg,-84.3,39.6,1
07/31/22,OH,New Miami,-84.5,39.4,1
07/31/22,IL,Crete,-87.6,41.4,1
07/31/22,MA,Lunenburg,-71.7,42.6,1
07/31/22,WI,Shawano,-88.8,44.8,1
07/31/22,NH,Colebrook,-71.5,44.9,1
07/31/22,TN,Greenbrier,-86.8,36.4,1
07/31/22,AL,Daphne,-87.9,30.6,1
07/31/22,NB,Flowers Cove,-66,46,1
07/31/22,NH,Belmont,-71.5,43.5,1
07/31/22,IL,Itasca,-88,42,1
07/31/22,NJ,Edison,-74.3,40.5,1
07/31/22,VT,East Montpelier,-72.5,44.3,1
07/31/22,CT,Cheshire,-72.9,41.5,1
07/31/22,CT,Cheshire,-72.9,41.5,1
07/31/22,NH,Durham,-71,43.1,1
07/31/22,NH,Lee,-71,43.1,1
07/31/22,ON,Shanty Bay,-79.7,44.5,1
07/31/22,MO,Springfield,-93.3,37.1,1
07/31/22,MO,Springfield,-93.3,37.2,1
07/31/22,WI,St Croix Falls,-92.7,45.5,1
07/31/22,ON,Coe Hill,-77.8,44.9,1
07/31/22,ON,South Frontenac,-76.4,44.4,1
07/31/22,OH,Elyria,-82.1,41.3,1
07/31/22,ND,Mooreton,-96.8,46.3,1
07/31/22,ND,Colfax,-96.8,46.4,1
07/31/22,ND,Fargo,-96.9,46.9,1
07/31/22,ND,Reile's Acres,-96.9,46.9,1
07/31/22,NC,Hillsborough,-79.1,36.1,1
07/31/22,WI,Trempealeau,-91.5,44.1,1
07/31/22,WI,Madison,-89.4,43.1,1
07/31/22,IL,Paw Paw,-89,41.7,1
07/30/22,NJ,Keyport,-74.2,40.4,1
07/30/22,WI,Madison,-89.4,43.1,1
07/30/22,ON,Lincoln,-79.4,43.2,1
07/30/22,NC,Raleigh,-78.7,35.8,1
07/30/22,CO,Nederland,-105.4,40,1
07/30/22,ME,Berwick,-70.9,43.3,1
07/30/22,OH,Cincinnati,-84.6,39.2,1
07/30/22,MO,Martinsburg,-91.7,39.1,1
07/30/22,FL,Beverly Hills,-82.4,28.9,1
07/30/22,FL,Beverly Hills,-82.4,28.9,1
07/30/22,SC,Charleston,-79.9,32.8,1
07/30/22,ID,Pocatello,-112.5,42.9,1
07/30/22,SC,Charleston,-80,32.8,1
07/30/22,ME,Searsport,-68.9,44.5,1
07/30/22,SC,Charleston,-80,32.8,1
07/30/22,MN,Cormorant,-96.1,46.7,1
07/30/22,IL,Chicago,-87.7,42,1
07/30/22,MB,Winnipeg,-97,49.9,1
07/30/22,IL,Des Plaines,-87.9,42,1
07/30/22,VA,Afton,-78.8,38,1
07/30/22,TX,San Antonio,-98.5,29.4,1
07/30/22,NJ,Washington Township,-75.1,39.8,1
07/30/22,FL,Lithia,-82.1,27.8,1
07/30/22,NJ,Midland Park,-74.1,41,1
07/30/22,NJ,Washington Township,-75.1,39.8,1
07/30/22,KS,Atchison,-95.1,39.6,1
07/30/22,NJ,Washington Township,-75.1,39.8,1
07/30/22,TX,New Braunfels,-98.1,29.7,1
07/30/22,PA,Lykens,-76.7,40.6,1
07/30/22,NJ,Washington Township,-75.1,39.8,1
07/30/22,NJ,Mantua Township,-75.1,39.8,1
07/30/22,VT,Manchester,-73,43.2,1
07/30/22,NJ,Washington Township,-75.1,39.8,1
07/30/22,NJ,Washington Township,-75.1,39.8,1
07/30/22,WI,Wauwatosa,-88,43.1,1
07/30/22,IN,Connersville,-85.1,39.6,1
07/30/22,TN,Johnson City,-82.4,36.3,1
07/30/22,IL,Homewood,-87.6,41.6,1
07/30/22,VA,Reston,-77.3,38.9,1
07/30/22,ON,Loyalist,-76.7,44.2,1
07/30/22,VA,Reston,-77.3,38.9,1
07/30/22,VA,Newport News,-76.5,37.1,1
07/30/22,ON,Thunder Bay,-89.2,48.5,1
07/30/22,MO,O'Fallon,-90.7,38.8,1
07/30/22,WI,Birchwood,-91.6,45.6,1
07/30/22,WI,New London,-88.8,44.3,1
07/30/22,LA,Gretna,-90,29.9,1
07/30/22,ME,Boothbay Harbor,-69.7,43.9,1
07/30/22,OH,Bainbridge,-83.3,39.2,1
07/30/22,TX,Mansfield,-97.1,32.6,1
07/30/22,NH,Pittsfield,-71.3,43.3,1
07/30/22,OK,Oklahoma City,-97.6,35.5,1
07/30/22,NY,Congers,-73.9,41.2,1
07/30/22,IL,Rockford,-89.2,42.2,1
07/30/22,OK,Hitchcock,-98.3,36,1
07/30/22,NC,Mt Olive,-78.1,35.2,1
07/30/22,OH,Doylestown,-81.7,41,1
07/30/22,NB,Chipman,-65.9,46.2,1
07/30/22,TX,McKinney,-96.6,33.2,1
07/30/22,NH,Conway,-71.1,44,1
07/30/22,NY,Webster,-77.4,43.2,1
07/30/22,VA,Bluemont,-77.8,39.1,1
07/30/22,ME,Dresden,-69.8,44.1,1
07/30/22,NJ,Wanaque,-74.3,41,1
07/30/22,NJ,Wanaque,-74.3,41,1
07/30/22,MD,Dundalk,-76.5,39.3,1
07/30/22,NY,Farmington,-77.4,43,1
07/30/22,NY,Farmington,-77.4,43,1
07/30/22,MD,Bishopville,-75.1,38.4,1
07/30/22,NY,Farmington,-77.4,43,1
07/30/22,ON,South Stormont,-74.8,45.2,1
07/30/22,SD,Zell,-98.6,44.9,1
07/30/22,WI,Cushing,-92.7,45.5,1
07/30/22,MN,Duluth,-92.1,46.8,1
07/30/22,WI,Manitowoc,-87.6,44.1,1
07/30/22,MN,Mankato,-93.9,44.1,1
07/30/22,PA,Fort Indiantown Gap,-76.5,40.5,1
07/30/22,MI,Chelsea,-84.1,42.3,1
07/30/22,CT,Norwalk,-73.4,41.1,1
07/30/22,NY,Bath,-77.3,42.3,1
07/30/22,PA,Pittsburgh,-80,40.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,MO,Golden City,-94.1,37.4,1
07/30/22,WI,Westfield,-89.7,43.9,1
07/30/22,OH,Oxford,-84.7,39.5,1
07/30/22,MN,Woodbury,-93,44.9,1
07/30/22,ON,North Bay,-79.5,46.3,1
07/30/22,MD,Monrovia,-77.3,39.4,1
07/30/22,WI,De Pere,-88.1,44.4,1
07/30/22,TN,Gray,-82.5,36.4,1
07/30/22,WI,Trempealeau,-91.5,44,1
07/30/22,NY,Jewett,-74.3,42.3,1
07/29/22,KY,Frankfort,-84.9,38.2,1
07/29/22,MA,Dennis,-70.2,41.7,1
07/29/22,CT,Northford,-72.8,41.4,1
07/29/22,CT,Northford,-72.8,41.4,1
07/29/22,MA,Douglas,-71.7,42,1
07/29/22,DE,Lewes,-75.2,38.8,1
07/29/22,TN,Oak Ridge,-84.3,36,1
07/29/22,NY,Pulaski,-76.2,43.6,1
07/29/22,IN,Whitestown,-86.3,40.1,1
07/29/22,NH,Exeter,-70.9,43,1
07/29/22,NH,Exeter,-70.9,43,1
07/29/22,MI,East Tawas,-83.4,44.3,1
07/29/22,ON,Pickering,-79,43.8,1
07/29/22,FL,Port St. Lucie,-80.4,27.3,1
07/29/22,MI,Hartland,-83.8,42.7,1
07/29/22,PA,Camp Hill,-76.9,40.3,1
07/29/22,OH,Williamsburg,-84,39,1
07/29/22,PA,Pine Grove Furnace,-77.3,40,1
07/29/22,CT,Monroe,-73.2,41.3,1
07/29/22,MN,Longville,-94.4,47,1
07/29/22,MN,Minnetrista,-93.6,44.9,1
07/29/22,UT,Smithfield,-111.8,41.9,1
07/29/22,MI,Allen Park,-83.2,42.3,1
07/29/22,CA,El Sobrante,-122.3,38,1
07/29/22,TX,Dallas,-96.7,32.9,1
07/29/22,WI,Middleton,-89.5,43.1,1
07/29/22,ON,"Kenora, Unorganized",-94.7,50,1
07/29/22,NH,Northwood,-71.2,43.3,1
07/29/22,DC,Washington,-77,38.9,1
07/29/22,MD,Crofton,-76.7,39,1
07/29/22,NH,Exeter,-71,43,1
07/29/22,NH,Exeter,-70.9,43,1
07/29/22,MN,Mabel,-91.9,43.5,1
07/29/22,NH,Raymond,-71.2,43,1
07/29/22,NH,Nottingham,-71.1,43.2,1
07/29/22,ON,Whitby,-78.9,43.9,1
07/29/22,TX,Plano,-96.8,33.1,1
07/29/22,PA,Glenshaw,-80,40.5,1
07/29/22,IA,Vinton,-92.1,42.2,1
07/29/22,OK,Grove,-94.8,36.6,1
07/29/22,WI,Wauwatosa,-88,43.1,1
07/29/22,NY,Lake George,-73.7,43.4,1
07/29/22,NJ,Lambertville,-74.9,40.4,1
07/29/22,MA,Chatham,-70,41.7,1
07/29/22,OK,Tulsa,-96.1,36,1
07/29/22,ON,Mississauga,-79.6,43.6,1
07/29/22,AL,Fairhope,-87.9,30.5,1
07/29/22,AR,Conway,-92.4,35,1
07/29/22,MI,Attica,-83.2,43.1,1
07/29/22,CO,Windy Hills,-104.7,39.5,1
07/29/22,CT,Suffield,-72.8,42,1
07/29/22,IA,Nevada,-93.4,42,1
07/29/22,MN,Medina,-93.5,45.1,1
07/29/22,TX,Center Point,-99,30.1,1
07/29/22,WI,Marshall,-89.1,43.2,1
07/29/22,OH,Bay Village,-81.9,41.5,1
07/29/22,OR,Medford,-122.8,42.3,1
07/29/22,IL,Taylorville,-89.2,39.5,1
07/29/22,TX,Magnolia,-95.7,30.1,1
07/29/22,IL,Oak Park,-87.8,41.9,1
07/29/22,IL,Oak Park,-87.8,41.9,1
07/29/22,IL,Oak Park,-87.8,41.9,1
07/29/22,IL,Oak Park,-87.8,41.9,1
07/29/22,OK,Edmond,-97.5,35.7,1
07/29/22,NB,Newcastle Creek,-66,46.1,1
07/29/22,OK,Claremore,-95.6,36.3,1
07/29/22,TX,Dallas,-96.7,32.9,1
07/29/22,OK,Mounds,-95.9,35.9,1
07/29/22,VA,Rocky Mount,-80,37,1
07/29/22,ON,Shanty Bay,-79.7,44.5,1
07/29/22,WV,Wheeling,-80.7,40.1,1
07/29/22,CA,Redwood City,-122.3,37.5,1
07/29/22,ON,Richmond Hill,-79.4,43.9,1
07/29/22,ME,Yarmouth,-70.1,43.8,1
07/29/22,WI,Alma Center,-90.9,44.4,1
07/29/22,FL,The Villages,-82,28.9,1
07/29/22,KS,Topeka,-95.8,39,1
07/29/22,WI,Elm Grove,-88.1,43,1
07/29/22,IL,Edwardsville,-90,38.8,1
07/29/22,WI,Elm Grove,-88.1,43,1
07/29/22,IL,Flossmoor,-87.7,41.5,1
07/29/22,MI,Twin Lake,-86.1,43.3,1
07/29/22,WI,Marinette,-87.6,45.1,1
07/29/22,ME,Brownfield,-70.9,43.9,1
07/29/22,UT,Coalville,-111.4,40.9,1
07/29/22,IL,Wheaton,-88.1,41.9,1
07/29/22,IL,Wheaton,-88.1,41.9,1
07/29/22,IL,Wheaton,-88.1,41.9,1
07/29/22,OH,Munroe Falls,-81.4,41.1,1
07/29/22,IL,Wheaton,-88.1,41.9,1
07/29/22,KS,Topeka,-95.6,39,1
07/29/22,IL,Wheaton,-88.1,41.9,1
07/29/22,KS,Leavenworth,-95,39.4,1
07/29/22,CA,Stockton,-121.3,38,1
07/29/22,MA,Chatham,-70,41.7,1
07/29/22,ON,Highland Grove,-78.1,45.1,1
07/29/22,IA,Ruthven,-95,43.1,1
07/29/22,OH,Cincinnati,-84.5,39.2,1
07/29/22,CA,Rancho Santa Fe,-117.2,33,1
07/29/22,VA,Cape Charles,-76,37.3,1
07/29/22,ME,Boothbay,-69.6,43.9,1
07/29/22,NH,Conway,-71.1,44,1
07/29/22,NY,Utica,-75.2,43.1,1
07/29/22,MA,Plymouth,-70.7,41.9,1
07/29/22,MN,Mankato,-93.9,44.1,1
07/29/22,MN,Mankato,-93.9,44.1,1
07/29/22,MI,Baldwin,-85.9,43.9,1
07/29/22,NH,Exeter,-70.9,43,1
07/29/22,NH,Pittsfield,-71.3,43.3,1
07/29/22,MO,Springfield,-93.3,37.2,1
07/29/22,MO,Springfield,-93.3,37.2,1
07/29/22,MO,Springfield,-93.3,37.2,1
07/29/22,MI,Mackinac Island,-84.6,45.9,1
07/29/22,MI,Westland,-83.4,42.3,1
